11.576722,104.917455
11.578441,104.93116299999998
11.587235,104.921756
11.581486,104.917441
11.571099,104.924376
11.572543,104.92916699999999
11.592557,104.931104
11.570842,104.90369399999999
11.531371,104.934304
11.589593,104.92763000000001
11.550898,104.92536299999999
11.554742,104.92941699999999
11.639438,105.008719
11.571321,104.918279
11.580982,104.91809099999999
11.554228,104.929728
11.552845,104.904849
11.558384,104.933152
11.621318,104.923603
11.594158,104.93208700000001
11.578441,104.93116299999998
11.53181,104.934629
11.576403,104.920452
11.576772,104.917455
11.554598,104.928683
11.583421,104.915159
11.592373,104.932874
11.571321,104.918279
11.593801,104.895404
11.580118,104.917751
11.568671,104.918892
11.565723,104.932736
11.555458,104.925605
11.521554,104.88328700000001
11.554742,104.92941699999999
11.573471,104.920882
11.578441,104.93116299999998
11.587982,104.93226100000001
11.570842,104.90369399999999
11.531194,104.91709399999999
11.539422,104.915342
11.535633,104.914798
11.542897,104.919531
11.538917,104.91688899999998
11.5367,104.91478000000001
11.535763,104.916248
11.542338,104.91954799999999
11.546087,104.915029
11.543985,104.913948
11.536751,104.916872
11.539422,104.915342
11.542897,104.919531
11.54815,104.919251
11.539212,104.917449
11.547219,104.917047
11.557006,104.92053999999999
11.539736,104.922521
11.540644,104.919229
11.534105,104.917758
11.540565,104.91741599999999
11.553037,104.91926299999999
11.535633,104.914798
11.536239,104.9235
11.539671,104.914049
11.557836,104.88832099999999
11.554406,104.914584
11.546235,104.921287
11.559207,104.92376399999999
11.531919,104.915925
11.531805,104.916855
11.552826,104.925068
11.541723,104.917957
11.540555,104.916848
11.539422,104.915342
11.546235,104.921287
11.557006,104.92053999999999
11.570319,104.91841200000002
11.548941,104.92733799999999
11.552995,104.917847
11.541723,104.917957
11.547219,104.917047
11.531805,104.916855
11.535763,104.916248
11.552995,104.917847
11.535633,104.914798
11.541048,104.91464099999999
11.532952,104.923282
11.537771,104.914107
11.529331,104.91720600000001
11.532952,104.923282
11.541672,104.91603
11.545516,104.91750900000001
11.544046,104.91588
11.545516,104.91750900000001
11.557836,104.88832099999999
11.538917,104.91688899999998
11.539212,104.917449
11.541491,104.91796599999999
11.5144664,104.9357771
11.539671,104.914049
11.548305,104.932533
11.538917,104.91688899999998
11.538614,104.91536699999999
11.540465,104.9146
11.538917,104.91688899999998
11.540748,104.910404
11.554598,104.928683
11.565723,104.932736
11.561976,104.92328799999999
11.566127,104.928977
11.564732,104.922432
11.564469,104.92599299999999
11.566028,104.920693
11.572543,104.92916699999999
11.554598,104.928683
11.572543,104.92916699999999
11.561777,104.927353
11.554598,104.928683
11.5649,104.92592900000001
11.529027,104.85749100000001
11.574329,104.922202
11.52272,104.851357
11.572543,104.92916699999999
11.543408,104.927904
11.561976,104.92328799999999
11.562146,104.921097
11.566127,104.928977
11.568279,104.924719
11.572543,104.92916699999999
11.539212,104.917449
11.533221,104.91181
11.555661,104.928234
11.565181,104.919402
11.566127,104.928977
11.572543,104.9291267
11.526261,104.87923500000001
11.562583,104.923158
11.567969,104.922855
11.56801,104.923204
11.562146,104.921097
11.565181,104.919402
11.555304,104.932923
11.566127,104.928977
11.554598,104.928683
11.543443,104.92491100000001
11.56469,104.927673
11.564795,104.927198
11.561777,104.927353
11.512098,104.775925
11.569574,104.92943700000001
11.555661,104.928234
11.532072,104.945879
11.558384,104.933152
11.564619,104.92263
11.66222,104.801737
11.531371,104.934304
11.563665,104.911068
11.554742,104.92941699999999
11.566133,104.92702
11.544046,104.91588
11.591426,104.906719
11.565797,104.92578999999999
11.555304,104.932923
11.561076,104.92766100000001
11.561777,104.927353
11.561976,104.92328799999999
11.560846,104.92045300000001
11.554598,104.928683
11.568606,104.92436200000002
11.528578,104.857603
11.561976,104.92328799999999
11.554598,104.92368300000001
11.543443,104.92491100000001
11.56905,104.92884699999999
11.563902,104.931252
11.560846,104.92045300000001
11.566127,104.928977
11.565735,104.899979
11.529734,104.858171
11.564173,104.92280500000001
11.570478,104.92713700000002
11.565757,104.923534
11.5632713,104.9335923
11.542533,104.90696100000001
11.5570993,104.93110870000001
11.5610718,104.93580449999999
11.559006,104.929903
11.5610718,104.93580449999999
11.5748559,104.91054479999998
11.5611945,104.93112079999999
11.5680104,104.9232038
11.552789,104.9357825
11.5612522,104.9343775
11.5598548,104.93619070000001
11.5610718,104.93580449999999
11.5583839,104.93315159999999
11.5803129,104.9178097
11.5583839,104.93315159999999
11.548305,104.932533
11.558322,104.931423
11.548305,104.932533
11.582296,104.8974784
11.548305,104.932533
11.552789,104.9357825
11.546503,104.9403455
11.5569971,104.93096340000001
11.5597373,104.9279375
11.5597373,104.9279375
11.5549388,104.9388018
11.5598548,104.93619070000001
11.561277,104.93363799999999
11.5707242,104.89932879999999
11.5598548,104.93619070000001
11.5574513,104.9333642
11.5632713,104.9335923
11.5748559,104.91054479999998
11.5441152,104.9318285
11.559816,104.93455
11.5574513,104.9333642
11.5707242,104.89932879999999
11.546503,104.9403455
11.5441152,104.9318285
11.5443393,104.93425220000002
11.546503,104.9403455
11.5443895,104.9253596
11.5734156,104.91872579999999
11.5560616,104.9369431
11.5447662,104.9334857
11.5748559,104.91054479999998
11.542533,104.90696100000001
11.5721606,104.9187027
11.5561279,104.9340623
11.5574513,104.9333642
11.5730473,104.89043329999998
11.561277,104.93363799999999
11.5590087,104.92886680000001
11.5596545,104.9280475
11.5748559,104.91054479999998
11.5748559,104.91054479999998
11.5574513,104.9333642
11.5553035,104.9329232
11.5583576,104.91992830000001
11.559569,104.933653
11.5564367,104.9268794
