11.639438,105.008720
11.555458,104.925606
11.565723,104.932739
11.572543,104.929169
11.554598,104.928680
11.572543,104.929169
11.522720,104.851357
11.561976,104.923286
11.566127,104.928978
11.564795,104.927200
11.512098,104.775925
11.662220,104.801735
11.557099,104.931107
11.561071,104.935806
11.559855,104.936188
11.544766,104.933487
11.561277,104.933640
11.560163,104.928642
11.544641,104.913155
11.550378,104.902565
11.544431,104.913071
11.555887,104.920670
11.550378,104.902565
11.592927,104.819130
11.592927,104.819130
11.550378,104.902565
11.526717,104.911674
11.526717,104.911674
11.573071,104.873108
11.553148,104.885307
11.545516,104.917511
11.490956,104.833847
11.490956,104.833847
11.553648,104.926491
11.562941,104.865005
11.562941,104.865005
11.562941,104.865005
11.544873,104.892166
11.570967,104.912323
11.452374,104.807991
11.469027,104.707985
11.469027,104.707985
11.469027,104.707985
11.469027,104.707985
11.533910,104.881493
11.552595,104.844872
11.513362,104.773056
11.558357,104.919930
11.560913,104.923607
11.557158,104.917496
11.523435,104.851814
11.523435,104.851814
11.552995,104.917847
11.523435,104.851814
11.558357,104.919930
11.554598,104.928680
11.693844,104.870766
11.693844,104.870766
11.693844,104.870766
11.693844,104.870766
11.693844,104.870766
11.536469,104.929161
11.554318,104.929848
11.537818,104.920593
11.547973,104.907127
11.547973,104.907127
11.572117,104.868996
11.533513,104.927750
11.533513,104.927750
11.543443,104.924911
11.529668,104.882530
11.511254,104.773354
11.545931,104.922958
11.531034,104.994926
11.553648,104.926491
11.563858,104.922470
11.572543,104.929169
11.567902,104.921097
11.570984,104.918861
11.570984,104.918861
11.544687,104.913025
11.568591,104.902237
11.545061,104.873123
11.662220,104.801735
11.662220,104.801735
11.576403,104.920448
11.662220,104.801735
11.662220,104.801735
11.662220,104.801735
11.662220,104.801735
11.662220,104.801735
11.557837,104.888321
11.584521,104.911552
11.552595,104.844872
11.552595,104.844872
11.534188,104.818466
11.534188,104.818466
11.548308,104.852760
11.548308,104.852760
11.520267,104.778252
11.552595,104.844872
11.552595,104.844872
11.552595,104.844872
11.556558,104.840355
11.550660,104.921471
11.563747,104.923927
11.550898,104.925362
11.553648,104.926491
11.551455,104.924232
11.545575,104.925278
11.568010,104.923203
11.517253,104.823402
11.517253,104.823402
11.517253,104.823402
11.552595,104.844872
11.552595,104.844872
11.552595,104.844872
11.534202,104.979454
11.534202,104.979454
11.562654,104.874390
11.520267,104.778252
11.520267,104.778252
11.592929,104.894302
11.532055,104.959610
11.532055,104.959610
11.576991,104.895248
11.576108,104.891586
11.582296,104.897476
11.573167,104.892365
11.576374,104.893593
